#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec degT   hPa  degC  degC  degC  nmi    ft
2007 09 08 04 00 290  1.0 99.0 99.00 99.00 99.00 999 1015.6  13.8  15.0 999.0 99.0 99.00
2007 09 08 05 00 270  1.0 99.0 99.00 99.00 99.00 999 1015.8  13.5  14.8 999.0 99.0 99.00
2007 09 08 06 00 270  1.0 99.0 99.00 99.00 99.00 999 1015.8  13.3  14.4 999.0 99.0 99.00
2007 09 08 07 00 270  2.1 99.0 99.00 99.00 99.00 999 1015.5  13.3  14.4 999.0 99.0 99.00
2007 09 08 08 00 270  1.5 99.0 99.00 99.00 99.00 999 1015.4  13.2  14.6 999.0 99.0 99.00
2007 09 08 09 00 250  2.1 99.0 99.00 99.00 99.00 999 1015.2  13.5  14.8 999.0 99.0 99.00
2007 09 08 10 00 280  2.6 99.0 99.00 99.00 99.00 999 1014.9  13.5  15.0 999.0 99.0 99.00
2007 09 08 11 00 290  2.6 99.0 99.00 99.00 99.00 999 1014.8  13.2  15.0 999.0 99.0 99.00
2007 09 08 12 00 300  2.6 99.0 99.00 99.00 99.00 999 1014.7  13.4  14.9 999.0 99.0 99.00
2007 09 08 13 00 320  1.5 99.0 99.00 99.00 99.00 999 1014.7  13.3  14.9 999.0 99.0 99.00
2007 09 08 14 00 350  1.0 99.0 99.00 99.00 99.00 999 1015.0  13.0  15.0 999.0 99.0 99.00
2007 09 08 15 00 360  1.5 99.0 99.00 99.00 99.00 999 1015.2  12.4  15.0 999.0 99.0 99.00
2007 09 08 16 00   0  0.0 99.0 99.00 99.00 99.00 999 1015.2  12.5  15.1 999.0 99.0 99.00
2007 09 08 17 00 330  0.5 99.0 99.00 99.00 99.00 999 1015.4  13.1  15.1 999.0 99.0 99.00
2007 09 08 18 00 260  1.0 99.0 99.00 99.00 99.00 999 1015.5  13.2  15.2 999.0 99.0 99.00
2007 09 08 19 00 270  2.6 99.0 99.00 99.00 99.00 999 1015.4  13.4  15.4 999.0 99.0 99.00
2007 09 08 20 00 260  2.6 99.0 99.00 99.00 99.00 999 1015.1  13.6  15.5 999.0 99.0 99.00
2007 09 08 21 00 260  3.1 99.0 99.00 99.00 99.00 999 1014.8  13.9  15.7 999.0 99.0 99.00
2007 09 08 22 00 260  3.1 99.0 99.00 99.00 99.00 999 1014.3  14.1  15.5 999.0 99.0 99.00
2007 09 08 23 00 250  4.1 99.0 99.00 99.00 99.00 999 1013.7  14.2  15.6 999.0 99.0 99.00
2007 09 09 00 00 260  3.6 99.0 99.00 99.00 99.00 999 1013.5  14.3  15.7 999.0 99.0 99.00
2007 09 09 01 00 280  4.1 99.0 99.00 99.00 99.00 999 1013.2  14.4  15.8 999.0 99.0 99.00
2007 09 09 02 00 260  3.6 99.0 99.00 99.00 99.00 999 1013.1  14.3  15.7 999.0 99.0 99.00
2007 09 09 03 00 240  2.6 99.0 99.00 99.00 99.00 999 1013.1  14.3  15.7 999.0 99.0 99.00
2007 09 09 04 00 240  1.0 99.0 99.00 99.00 99.00 999 1013.5  14.3  15.6 999.0 99.0 99.00
2007 09 09 05 00 220  0.5 99.0 99.00 99.00 99.00 999 1013.5  14.4  15.5 999.0 99.0 99.00
2007 09 09 06 00 290  1.0 99.0 99.00 99.00 99.00 999 1013.5  14.3  15.5 999.0 99.0 99.00
2007 09 09 07 00 270  1.5 99.0 99.00 99.00 99.00 999 1013.3  14.2  15.4 999.0 99.0 99.00
2007 09 09 08 00 290  1.0 99.0 99.00 99.00 99.00 999 1013.4  14.0  15.3 999.0 99.0 99.00
2007 09 09 09 00 290  1.0 99.0 99.00 99.00 99.00 999 1013.3  13.8  15.2 999.0 99.0 99.00
2007 09 09 10 00 290  2.1 99.0 99.00 99.00 99.00 999 1013.0  13.7  15.5 999.0 99.0 99.00
2007 09 09 11 00 330  1.0 99.0 99.00 99.00 99.00 999 1013.3  13.6  15.4 999.0 99.0 99.00
2007 09 09 12 00 280  1.0 99.0 99.00 99.00 99.00 999 1013.3  13.6  15.2 999.0 99.0 99.00
2007 09 09 13 00   0  0.0 99.0 99.00 99.00 99.00 999 1013.5  13.6  15.3 999.0 99.0 99.00
2007 09 09 14 00 350  1.5 99.0 99.00 99.00 99.00 999 1013.9  13.4  15.3 999.0 99.0 99.00
2007 09 09 15 00  20  1.5 99.0 99.00 99.00 99.00 999 1014.3  13.5  15.3 999.0 99.0 99.00
2007 09 09 16 00  20  1.5 99.0 99.00 99.00 99.00 999 1014.5  13.6  15.4 999.0 99.0 99.00
2007 09 09 17 00  30  1.5 99.0 99.00 99.00 99.00 999 1014.9  13.6  15.4 999.0 99.0 99.00
2007 09 09 18 00  60  1.5 99.0 99.00 99.00 99.00 999 1015.1  13.7  15.5 999.0 99.0 99.00
2007 09 09 19 00  70  0.5 99.0 99.00 99.00 99.00 999 1015.5  14.1  15.6 999.0 99.0 99.00
2007 09 09 20 00   0  0.0 99.0 99.00 99.00 99.00 999 1015.2  15.9  15.8 999.0 99.0 99.00
2007 09 09 21 00 240  2.6 99.0 99.00 99.00 99.00 999 1015.1  15.1  16.3 999.0 99.0 99.00
2007 09 09 22 00 220  4.6 99.0 99.00 99.00 99.00 999 1014.7  14.8  17.6 999.0 99.0 99.00
2007 09 09 23 00 220  4.6 99.0 99.00 99.00 99.00 999 1014.5  14.9  16.4 999.0 99.0 99.00
2007 09 10 00 00 230  4.6 99.0 99.00 99.00 99.00 999 1014.3  14.8  16.2 999.0 99.0 99.00
2007 09 10 01 00 240  3.6 99.0 99.00 99.00 99.00 999 1014.3  14.9  16.0 999.0 99.0 99.00
2007 09 10 02 00 240  2.6 99.0 99.00 99.00 99.00 999 1014.4  14.8  15.9 999.0 99.0 99.00
2007 09 10 03 00 240  1.5 99.0 99.00 99.00 99.00 999 1014.6  14.7  15.9 999.0 99.0 99.00
2007 09 10 04 00 220  1.0 99.0 99.00 99.00 99.00 999 1015.2  14.5  16.7 999.0 99.0 99.00
2007 09 10 05 00 250  2.1 99.0 99.00 99.00 99.00 999 1015.0  14.7  16.7 999.0 99.0 99.00
2007 09 10 06 00 280  2.6 99.0 99.00 99.00 99.00 999 1015.2  14.5  16.3 999.0 99.0 99.00
2007 09 10 07 00 300  1.0 99.0 99.00 99.00 99.00 999 1015.3  14.2  16.4 999.0 99.0 99.00
2007 09 10 08 00 310  1.0 99.0 99.00 99.00 99.00 999 1015.2  14.1  16.5 999.0 99.0 99.00
2007 09 10 09 00 350  1.5 99.0 99.00 99.00 99.00 999 1015.5  13.6  16.3 999.0 99.0 99.00
2007 09 10 10 00 350  2.1 99.0 99.00 99.00 99.00 999 1015.7  13.3  16.1 999.0 99.0 99.00
2007 09 10 11 00   0  0.0 99.0 99.00 99.00 99.00 999 1015.8  13.2  16.0 999.0 99.0 99.00
2007 09 10 12 00 320  1.0 99.0 99.00 99.00 99.00 999 1015.8  13.6  15.9 999.0 99.0 99.00
2007 09 10 13 00 340  1.5 99.0 99.00 99.00 99.00 999 1016.1  13.7  15.8 999.0 99.0 99.00
2007 09 10 14 00 360  1.5 99.0 99.00 99.00 99.00 999 1016.6  13.5  15.8 999.0 99.0 99.00
2007 09 10 15 00 350  1.5 99.0 99.00 99.00 99.00 999 1017.0  13.7  15.7 999.0 99.0 99.00
2007 09 10 16 00  40  1.0 99.0 99.00 99.00 99.00 999 1017.0  13.8  15.7 999.0 99.0 99.00
2007 09 10 17 00  10  1.5 99.0 99.00 99.00 99.00 999 1017.3  13.7  15.8 999.0 99.0 99.00
2007 09 10 18 00  60  1.0 99.0 99.00 99.00 99.00 999 1017.6  14.0  16.2 999.0 99.0 99.00
2007 09 10 19 00 270  1.5 99.0 99.00 99.00 99.00 999 1017.3  14.6  16.2 999.0 99.0 99.00
2007 09 10 20 00 260  4.6 99.0 99.00 99.00 99.00 999 1017.4  15.3  16.7 999.0 99.0 99.00
2007 09 10 21 00 250  4.6 99.0 99.00 99.00 99.00 999 1017.4  15.4  16.7 999.0 99.0 99.00
2007 09 10 22 00 230  4.1 99.0 99.00 99.00 99.00 999 1017.1  15.4  16.8 999.0 99.0 99.00
2007 09 10 23 00 240  4.6 99.0 99.00 99.00 99.00 999 1016.9  15.4  16.8 999.0 99.0 99.00
2007 09 11 00 00 250  4.1 99.0 99.00 99.00 99.00 999 1016.6  15.3  16.7 999.0 99.0 99.00
2007 09 11 01 00 250  3.1 99.0 99.00 99.00 99.00 999 1016.3  15.1  16.7 999.0 99.0 99.00
2007 09 11 02 00 250  2.6 99.0 99.00 99.00 99.00 999 1016.3  15.0  16.7 999.0 99.0 99.00
2007 09 11 03 00 250  3.6 99.0 99.00 99.00 99.00 999 1016.4  14.8  16.5 999.0 99.0 99.00
2007 09 11 04 00 270  5.1 99.0 99.00 99.00 99.00 999 1016.6  14.9  16.3 999.0 99.0 99.00
2007 09 11 05 00 300  5.1 99.0 99.00 99.00 99.00 999 1016.5  14.7  16.3 999.0 99.0 99.00
2007 09 11 06 00 310  4.6 99.0 99.00 99.00 99.00 999 1016.4  14.5  16.1 999.0 99.0 99.00
2007 09 11 07 00 320  3.6 99.0 99.00 99.00 99.00 999 1016.6  14.3  16.1 999.0 99.0 99.00
2007 09 11 08 00 350  2.1 99.0 99.00 99.00 99.00 999 1016.6  14.0  15.9 999.0 99.0 99.00
2007 09 11 09 00 320  2.6 99.0 99.00 99.00 99.00 999 1016.7  14.0  16.1 999.0 99.0 99.00
2007 09 11 10 00 290  4.6 99.0 99.00 99.00 99.00 999 1016.6  13.8  15.9 999.0 99.0 99.00
2007 09 11 11 00 310  4.1 99.0 99.00 99.00 99.00 999 1016.8  13.7  15.7 999.0 99.0 99.00
2007 09 11 12 00 320  6.2 99.0 99.00 99.00 99.00 999 1016.7  13.3  15.6 999.0 99.0 99.00
2007 09 11 13 00 310  6.2 99.0 99.00 99.00 99.00 999 1016.9  13.6  15.6 999.0 99.0 99.00
2007 09 11 14 00 300  6.2 99.0 99.00 99.00 99.00 999 1017.7  13.6  15.5 999.0 99.0 99.00
2007 09 11 15 00 310  5.1 99.0 99.00 99.00 99.00 999 1018.5  13.2  15.5 999.0 99.0 99.00
2007 09 11 16 00 330  5.7 99.0 99.00 99.00 99.00 999 1018.2  13.0  15.5 999.0 99.0 99.00
2007 09 11 17 00 360  0.5 99.0 99.00 99.00 99.00 999 1017.7  13.1  15.6 999.0 99.0 99.00
2007 09 11 18 00 300  2.1 99.0 99.00 99.00 99.00 999 1019.4  13.6  15.7 999.0 99.0 99.00
2007 09 11 19 00 300  6.7 99.0 99.00 99.00 99.00 999 1018.9  14.0  15.8 999.0 99.0 99.00
2007 09 11 20 00 290  6.7 99.0 99.00 99.00 99.00 999 1018.8  14.0  15.9 999.0 99.0 99.00
2007 09 11 21 00 290  7.2 99.0 99.00 99.00 99.00 999 1018.5  14.2  15.9 999.0 99.0 99.00
2007 09 11 22 00 280  7.2 99.0 99.00 99.00 99.00 999 1017.0  14.4  15.6 999.0 99.0 99.00
2007 09 11 23 00 270  6.2 99.0 99.00 99.00 99.00 999 1016.5  14.4  15.6 999.0 99.0 99.00
2007 09 12 00 00 260  6.2 99.0 99.00 99.00 99.00 999 1016.1  14.4  15.6 999.0 99.0 99.00
2007 09 12 01 00 260  6.2 99.0 99.00 99.00 99.00 999 1016.0  14.4  15.5 999.0 99.0 99.00
2007 09 12 02 00 260  6.2 99.0 99.00 99.00 99.00 999 1015.8  14.4  15.6 999.0 99.0 99.00
2007 09 12 03 00 260  6.2 99.0 99.00 99.00 99.00 999 1015.6  14.2  15.3 999.0 99.0 99.00
2007 09 12 04 00 290  7.7 99.0 99.00 99.00 99.00 999 1015.5  14.1  15.3 999.0 99.0 99.00
2007 09 12 05 00 310  6.2 99.0 99.00 99.00 99.00 999 1015.6  13.9  15.1 999.0 99.0 99.00
2007 09 12 06 00 310  6.2 99.0 99.00 99.00 99.00 999 1015.7  13.7  14.9 999.0 99.0 99.00
2007 09 12 07 00 340  3.6 99.0 99.00 99.00 99.00 999 1015.9  13.8  14.9 999.0 99.0 99.00
2007 09 12 08 00 300  4.1 99.0 99.00 99.00 99.00 999 1015.7  13.6  14.9 999.0 99.0 99.00
2007 09 12 09 00 320  3.6 99.0 99.00 99.00 99.00 999 1016.0  13.5  14.8 999.0 99.0 99.00
2007 09 12 10 00 290  2.6 99.0 99.00 99.00 99.00 999 1016.4  13.7  14.8 999.0 99.0 99.00
2007 09 12 11 00 280  3.6 99.0 99.00 99.00 99.00 999 1016.2  13.6  14.9 999.0 99.0 99.00
2007 09 12 12 00 290  4.6 99.0 99.00 99.00 99.00 999 1016.3  13.5  14.9 999.0 99.0 99.00
2007 09 12 13 00 300  3.6 99.0 99.00 99.00 99.00 999 1016.4  13.5  15.1 999.0 99.0 99.00
2007 09 12 14 00 330  2.6 99.0 99.00 99.00 99.00 999 1016.5  13.3  15.1 999.0 99.0 99.00
2007 09 12 16 00   0  0.0 99.0 99.00 99.00 99.00 999 1017.4  13.6  15.2 999.0 99.0 99.00
2007 09 12 17 00 180  1.0 99.0 99.00 99.00 99.00 999 1018.1  13.8  15.3 999.0 99.0 99.00
2007 09 12 18 00 190  1.0 99.0 99.00 99.00 99.00 999 1018.2  13.9  15.4 999.0 99.0 99.00
2007 09 12 19 00 150  0.5 99.0 99.00 99.00 99.00 999 1018.0  15.0  15.6 999.0 99.0 99.00
2007 09 12 20 00 210  4.1 99.0 99.00 99.00 99.00 999 1018.1  14.4  15.8 999.0 99.0 99.00
2007 09 12 21 00 200  3.6 99.0 99.00 99.00 99.00 999 1017.6  14.4  15.8 999.0 99.0 99.00
2007 09 12 22 00 220  4.1 99.0 99.00 99.00 99.00 999 1017.2  14.5  15.9 999.0 99.0 99.00
2007 09 12 23 00 210  3.6 99.0 99.00 99.00 99.00 999 1016.8  14.7  16.0 999.0 99.0 99.00
2007 09 13 00 00 240  3.6 99.0 99.00 99.00 99.00 999 1016.4  15.1  16.0 999.0 99.0 99.00
2007 09 13 02 00 260  5.1 99.0 99.00 99.00 99.00 999 1016.0  14.9  15.7 999.0 99.0 99.00
2007 09 13 03 00 270  4.6 99.0 99.00 99.00 99.00 999 1016.2  14.5  15.6 999.0 99.0 99.00
2007 09 13 04 00 270  3.1 99.0 99.00 99.00 99.00 999 1016.7  14.3  15.6 999.0 99.0 99.00
2007 09 13 05 00 270  1.5 99.0 99.00 99.00 99.00 999 1016.9  14.1  15.6 999.0 99.0 99.00
2007 09 13 06 00 280  1.0 99.0 99.00 99.00 99.00 999 1017.1  13.9  15.3 999.0 99.0 99.00
2007 09 13 07 00 200  1.0 99.0 99.00 99.00 99.00 999 1017.0  14.0  15.3 999.0 99.0 99.00
2007 09 13 08 00 150  1.5 99.0 99.00 99.00 99.00 999 1017.2  14.0  15.3 999.0 99.0 99.00
2007 09 13 09 00 160  1.5 99.0 99.00 99.00 99.00 999 1017.2  14.0  15.4 999.0 99.0 99.00
2007 09 13 10 00 140  1.5 99.0 99.00 99.00 99.00 999 1017.4  14.1  15.5 999.0 99.0 99.00
2007 09 13 11 00 150  1.0 99.0 99.00 99.00 99.00 999 1017.6  14.4  15.6 999.0 99.0 99.00
2007 09 13 12 00 140  1.0 99.0 99.00 99.00 99.00 999 1017.8  14.4  15.7 999.0 99.0 99.00
2007 09 13 13 00  50  1.5 99.0 99.00 99.00 99.00 999 1018.1  13.3  15.8 999.0 99.0 99.00
2007 09 13 14 00  40  3.1 99.0 99.00 99.00 99.00 999 1018.1  13.0  15.9 999.0 99.0 99.00
2007 09 13 15 00  50  2.6 99.0 99.00 99.00 99.00 999 1020.0  13.5  16.0 999.0 99.0 99.00
2007 09 13 16 00  40  2.6 99.0 99.00 99.00 99.00 999 1020.4  13.4  16.0 999.0 99.0 99.00
2007 09 13 17 00  60  2.6 99.0 99.00 99.00 99.00 999 1019.6  13.8  16.0 999.0 99.0 99.00
2007 09 13 18 00   0  0.0 99.0 99.00 99.00 99.00 999 1019.7  14.4  16.2 999.0 99.0 99.00
2007 09 13 19 00   0  0.0 99.0 99.00 99.00 99.00 999 1019.6  15.3  16.1 999.0 99.0 99.00
2007 09 13 21 00 240  4.6 99.0 99.00 99.00 99.00 999 1018.4  15.3  15.1 999.0 99.0 99.00
2007 09 13 23 00 260  6.7 99.0 99.00 99.00 99.00 999 1017.2  15.4  15.8 999.0 99.0 99.00
2007 09 14 00 00 260  7.2 99.0 99.00 99.00 99.00 999 1016.8  15.4  15.8 999.0 99.0 99.00
2007 09 14 01 00 280  5.7 99.0 99.00 99.00 99.00 999 1016.8  15.2  15.9 999.0 99.0 99.00
2007 09 14 02 00 280  4.1 99.0 99.00 99.00 99.00 999 1016.4  15.0  16.2 999.0 99.0 99.00
2007 09 14 03 00 290  3.6 99.0 99.00 99.00 99.00 999 1016.3  14.7  16.2 999.0 99.0 99.00
2007 09 14 04 00 270  4.6 99.0 99.00 99.00 99.00 999 1016.6  14.8  16.1 999.0 99.0 99.00
2007 09 14 05 00 270  3.1 99.0 99.00 99.00 99.00 999 1017.1  14.8  15.9 999.0 99.0 99.00
2007 09 14 06 00 270  3.6 99.0 99.00 99.00 99.00 999 1017.1  15.0  15.5 999.0 99.0 99.00
2007 09 14 07 00 290  2.1 99.0 99.00 99.00 99.00 999 1017.2  14.5  15.6 999.0 99.0 99.00
2007 09 14 08 00 310  1.5 99.0 99.00 99.00 99.00 999 1017.4  14.2  15.7 999.0 99.0 99.00
2007 09 14 09 00  30  1.0 99.0 99.00 99.00 99.00 999 1017.3  14.4  15.8 999.0 99.0 99.00
2007 09 14 10 00   0  0.0 99.0 99.00 99.00 99.00 999 1017.4  14.4  15.9 999.0 99.0 99.00
2007 09 14 11 00  70  0.5 99.0 99.00 99.00 99.00 999 1017.4  14.6  16.0 999.0 99.0 99.00
2007 09 14 12 00  30  1.0 99.0 99.00 99.00 99.00 999 1017.6  14.0  16.0 999.0 99.0 99.00
2007 09 14 13 00  40  2.6 99.0 99.00 99.00 99.00 999 1017.7  13.8  16.0 999.0 99.0 99.00
2007 09 14 14 00  70  2.6 99.0 99.00 99.00 99.00 999 1018.3  13.7  16.0 999.0 99.0 99.00
2007 09 14 15 00  60  2.6 99.0 99.00 99.00 99.00 999 1018.4  12.6  15.9 999.0 99.0 99.00
2007 09 14 16 00  30  2.1 99.0 99.00 99.00 99.00 999 1018.8  12.5  16.0 999.0 99.0 99.00
2007 09 14 17 00  40  1.5 99.0 99.00 99.00 99.00 999 1018.6  12.7  16.2 999.0 99.0 99.00
2007 09 14 18 00   0  0.0 99.0 99.00 99.00 99.00 999 1018.8  13.9  16.4 999.0 99.0 99.00
2007 09 14 19 00 240  2.1 99.0 99.00 99.00 99.00 999 1018.5  14.5  16.6 999.0 99.0 99.00
2007 09 14 20 00 250  3.6 99.0 99.00 99.00 99.00 999 1018.1  15.1  17.0 999.0 99.0 99.00
2007 09 14 21 00 250  3.1 99.0 99.00 99.00 99.00 999 1017.9  15.3  17.0 999.0 99.0 99.00
2007 09 14 22 00 260  5.1 99.0 99.00 99.00 99.00 999 1017.3  15.5  16.7 999.0 99.0 99.00
2007 09 14 23 00 260  4.1 99.0 99.00 99.00 99.00 999 1017.2  15.7  16.5 999.0 99.0 99.00
2007 09 15 00 00 280  5.7 99.0 99.00 99.00 99.00 999 1016.9  15.6  16.5 999.0 99.0 99.00
2007 09 15 01 00 250  3.6 99.0 99.00 99.00 99.00 999 1016.9  15.3  16.2 999.0 99.0 99.00
2007 09 15 02 00 260  4.1 99.0 99.00 99.00 99.00 999 1016.7  15.3  16.0 999.0 99.0 99.00
2007 09 15 03 00 270  4.6 99.0 99.00 99.00 99.00 999 1016.5  15.1  16.1 999.0 99.0 99.00
2007 09 15 04 00 270  4.1 99.0 99.00 99.00 99.00 999 1017.1  15.0  16.0 999.0 99.0 99.00
2007 09 15 05 00 280  4.6 99.0 99.00 99.00 99.00 999 1017.2  15.1  15.8 999.0 99.0 99.00
2007 09 15 06 00 300  4.6 99.0 99.00 99.00 99.00 999 1017.3  14.8  15.8 999.0 99.0 99.00
2007 09 15 07 00 310  4.6 99.0 99.00 99.00 99.00 999 1017.5  14.6  15.6 999.0 99.0 99.00
2007 09 15 08 00 330  3.1 99.0 99.00 99.00 99.00 999 1017.1  14.3  15.5 999.0 99.0 99.00
2007 09 15 09 00 310  2.1 99.0 99.00 99.00 99.00 999 1017.0  14.2  15.7 999.0 99.0 99.00
2007 09 15 10 00 340  2.6 99.0 99.00 99.00 99.00 999 1017.0  14.0  15.9 999.0 99.0 99.00
2007 09 15 11 00 300  2.6 99.0 99.00 99.00 99.00 999 1017.2  14.0  15.9 999.0 99.0 99.00
2007 09 15 12 00 300  5.7 99.0 99.00 99.00 99.00 999 1017.2  13.4  16.0 999.0 99.0 99.00
2007 09 15 13 00 310  4.1 99.0 99.00 99.00 99.00 999 1017.5  12.8  15.8 999.0 99.0 99.00
2007 09 15 14 00 320  2.6 99.0 99.00 99.00 99.00 999 1017.8  13.2  15.8 999.0 99.0 99.00
2007 09 15 15 00  50  1.5 99.0 99.00 99.00 99.00 999 1019.4  13.6  15.8 999.0 99.0 99.00
2007 09 15 16 00   0  0.0 99.0 99.00 99.00 99.00 999 1018.5  13.8  15.9 999.0 99.0 99.00
2007 09 15 17 00  60  1.0 99.0 99.00 99.00 99.00 999 1018.8  14.0  16.1 999.0 99.0 99.00
2007 09 15 18 00   0  0.0 99.0 99.00 99.00 99.00 999 1018.7  15.2  16.2 999.0 99.0 99.00
2007 09 15 19 00 230  1.0 99.0 99.00 99.00 99.00 999 1018.6  15.3  16.3 999.0 99.0 99.00
2007 09 15 20 00 270  3.6 99.0 99.00 99.00 99.00 999 1018.3  15.1  16.4 999.0 99.0 99.00
2007 09 15 21 00 270  6.7 99.0 99.00 99.00 99.00 999 1017.9  15.0  16.6 999.0 99.0 99.00
2007 09 15 22 00 280  6.2 99.0 99.00 99.00 99.00 999 1017.4  15.0  16.4 999.0 99.0 99.00
2007 09 15 23 00 280  6.2 99.0 99.00 99.00 99.00 999 1017.0  14.9  16.5 999.0 99.0 99.00
2007 09 16 00 00 280  6.7 99.0 99.00 99.00 99.00 999 1016.8  14.7  15.8 999.0 99.0 99.00
2007 09 16 01 00 280  7.7 99.0 99.00 99.00 99.00 999 1016.5  14.7  15.6 999.0 99.0 99.00
2007 09 16 02 00 290  7.7 99.0 99.00 99.00 99.00 999 1016.4  14.8  15.6 999.0 99.0 99.00
2007 09 16 03 00 290  7.2 99.0 99.00 99.00 99.00 999 1016.6  14.4  15.4 999.0 99.0 99.00
2007 09 16 04 00 300  6.7 99.0 99.00 99.00 99.00 999 1017.2  14.5  15.1 999.0 99.0 99.00
2007 09 16 05 00 300  6.7 99.0 99.00 99.00 99.00 999 1017.4  14.2  15.0 999.0 99.0 99.00
2007 09 16 06 00 300  6.7 99.0 99.00 99.00 99.00 999 1017.3  14.0  14.9 999.0 99.0 99.00
2007 09 16 07 00 310  5.7 99.0 99.00 99.00 99.00 999 1017.3  14.1  14.8 999.0 99.0 99.00
2007 09 16 08 00 310  5.7 99.0 99.00 99.00 99.00 999 1017.2  13.9  14.7 999.0 99.0 99.00
2007 09 16 09 00 330  4.6 99.0 99.00 99.00 99.00 999 1017.4  14.0  14.6 999.0 99.0 99.00
2007 09 16 10 00 350  3.1 99.0 99.00 99.00 99.00 999 1017.2  13.8  14.6 999.0 99.0 99.00
2007 09 16 11 00 320  2.6 99.0 99.00 99.00 99.00 999 1017.3  13.6  14.5 999.0 99.0 99.00
2007 09 16 12 00 310  4.6 99.0 99.00 99.00 99.00 999 1017.3  14.1  14.4 999.0 99.0 99.00
2007 09 16 13 00 350  3.6 99.0 99.00 99.00 99.00 999 1017.4  13.6  14.6 999.0 99.0 99.00
2007 09 16 14 00 340  2.1 99.0 99.00 99.00 99.00 999 1017.9  14.0  14.7 999.0 99.0 99.00
2007 09 16 15 00 320  1.0 99.0 99.00 99.00 99.00 999 1018.1  14.1  14.8 999.0 99.0 99.00
2007 09 16 16 00 330  2.6 99.0 99.00 99.00 99.00 999 1018.1  14.4  14.9 999.0 99.0 99.00
2007 09 16 17 00 300  3.6 99.0 99.00 99.00 99.00 999 1018.4  13.9  15.0 999.0 99.0 99.00
2007 09 16 18 00 280  2.6 99.0 99.00 99.00 99.00 999 1018.5  14.0  15.1 999.0 99.0 99.00
2007 09 16 19 00 250  2.1 99.0 99.00 99.00 99.00 999 1018.0  14.0  15.2 999.0 99.0 99.00
2007 09 16 20 00 230  3.1 99.0 99.00 99.00 99.00 999 1017.7  14.1  15.4 999.0 99.0 99.00
2007 09 16 21 00 240  4.6 99.0 99.00 99.00 99.00 999 1017.0  14.2  15.2 999.0 99.0 99.00
2007 09 16 22 00 270  6.7 99.0 99.00 99.00 99.00 999 1016.3  14.0  15.0 999.0 99.0 99.00
2007 09 16 23 00 290  4.6 99.0 99.00 99.00 99.00 999 1015.9  13.9  15.0 999.0 99.0 99.00
2007 09 17 00 00 280  7.7 99.0 99.00 99.00 99.00 999 1015.3  14.0  14.8 999.0 99.0 99.00
2007 09 17 01 00 290 11.3 99.0 99.00 99.00 99.00 999 1014.6  13.8  14.8 999.0 99.0 99.00
2007 09 17 02 00 290  9.8 99.0 99.00 99.00 99.00 999 1014.8  13.8  14.6 999.0 99.0 99.00
2007 09 17 03 00 300  9.8 99.0 99.00 99.00 99.00 999 1015.2  13.8  14.3 999.0 99.0 99.00
2007 09 17 04 00 300  7.7 99.0 99.00 99.00 99.00 999 1015.9  13.6  14.2 999.0 99.0 99.00
2007 09 17 05 00 290  6.7 99.0 99.00 99.00 99.00 999 1016.4  13.4  14.1 999.0 99.0 99.00
2007 09 17 06 00 290  6.2 99.0 99.00 99.00 99.00 999 1016.4  13.3  14.2 999.0 99.0 99.00
2007 09 17 07 00 310  7.7 99.0 99.00 99.00 99.00 999 1015.8  13.2  14.3 999.0 99.0 99.00
2007 09 17 08 00 300  5.1 99.0 99.00 99.00 99.00 999 1015.9  13.0  14.2 999.0 99.0 99.00
2007 09 17 09 00 340  3.1 99.0 99.00 99.00 99.00 999 1015.9  13.0  14.2 999.0 99.0 99.00
2007 09 17 10 00 300  5.7 99.0 99.00 99.00 99.00 999 1015.6  13.2  14.5 999.0 99.0 99.00
2007 09 17 11 00 310  4.6 99.0 99.00 99.00 99.00 999 1015.6  12.9  14.5 999.0 99.0 99.00
2007 09 17 12 00 290  6.7 99.0 99.00 99.00 99.00 999 1015.7  13.4  14.5 999.0 99.0 99.00
2007 09 17 13 00 280  5.1 99.0 99.00 99.00 99.00 999 1016.1  13.2  14.4 999.0 99.0 99.00
2007 09 17 14 00 290  6.2 99.0 99.00 99.00 99.00 999 1016.5  13.3  14.4 999.0 99.0 99.00
2007 09 17 15 00 300  4.6 99.0 99.00 99.00 99.00 999 1016.9  13.4  14.3 999.0 99.0 99.00
2007 09 17 16 00 300  3.6 99.0 99.00 99.00 99.00 999 1017.2  13.4  14.2 999.0 99.0 99.00
2007 09 17 17 00 270  2.6 99.0 99.00 99.00 99.00 999 1017.7  13.7  14.4 999.0 99.0 99.00
2007 09 17 18 00 270  3.6 99.0 99.00 99.00 99.00 999 1017.6  14.0  14.5 999.0 99.0 99.00
2007 09 17 19 00 280  3.1 99.0 99.00 99.00 99.00 999 1017.5  14.1  14.5 999.0 99.0 99.00
2007 09 17 20 00 260  2.1 99.0 99.00 99.00 99.00 999 1017.1  14.1  14.6 999.0 99.0 99.00
2007 09 17 21 00 280  5.1 99.0 99.00 99.00 99.00 999 1015.9  13.8  14.5 999.0 99.0 99.00
2007 09 17 22 00 280  6.2 99.0 99.00 99.00 99.00 999 1015.5  13.8  14.2 999.0 99.0 99.00
