#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec degT   hPa  degC  degC  degC  nmi    ft
2007 10 05 05 00 286  4.6  6.0  2.13 11.43  7.55 308 1012.2  13.9  13.6 999.0 99.0 99.00
2007 10 05 06 00 293  6.3  7.6  1.98 12.12  7.30 313 1012.2  13.9  13.7 999.0 99.0 99.00
2007 10 05 07 00 296  7.2  8.4  2.11 12.12  7.09 311 1012.2  13.8  13.7 999.0 99.0 99.00
2007 10 05 08 00 311  8.9 10.6  2.14 12.90  6.54 300 1012.3  13.6  13.7 999.0 99.0 99.00
2007 10 05 09 00 314  7.8  9.1  2.12 12.12  6.25 306 1012.4  13.4  13.8 999.0 99.0 99.00
2007 10 05 10 00 317  8.4 10.3  2.22 12.12  6.34 296 1012.4  13.3  13.8 999.0 99.0 99.00
2007 10 05 11 00 306  7.5  9.3  2.22 12.90  6.57 300 1012.3  13.3  13.7 999.0 99.0 99.00
2007 10 05 12 00 315  8.0  9.4  2.31 12.90  6.81 308 1012.4  13.1  13.6 999.0 99.0 99.00
2007 10 05 13 00 318  9.5 11.1  2.39 12.12  6.62 300 1012.7  12.7  13.5 999.0 99.0 99.00
2007 10 05 14 00 322  8.1 10.0 99.00 99.00 99.00 999 1013.5  12.6  13.5 999.0 99.0 99.00
2007 10 05 15 00 323  9.8 11.9  2.55 12.90  6.73 302 1013.7  12.8  13.5 999.0 99.0 99.00
2007 10 05 16 00 322 10.0 12.0  2.60 12.90  6.63 308 1014.2  12.8  13.6 999.0 99.0 99.00
2007 10 05 17 00 321  8.9 10.6  2.63 11.43  6.45 312 1015.1  13.0  13.4 999.0 99.0 99.00
2007 10 05 18 00 315  9.4 11.7  2.71 12.12  6.59 301 1015.5  13.1  13.3 999.0 99.0 99.00
2007 10 05 19 00 320  8.7 11.3  2.79 12.12  6.73 305 1015.9  13.2  13.2 999.0 99.0 99.00
2007 10 05 20 00 316  8.7 10.5  2.84 10.81  6.78 300 1016.1  13.3  13.3 999.0 99.0 99.00
2007 10 05 21 00 313  8.0  9.6  2.82 10.00  6.93 306 1016.0  13.3  13.4 999.0 99.0 99.00
2007 10 05 22 00 316  9.3 11.7  2.91 11.43  6.88 306 1015.9  13.5  13.4 999.0 99.0 99.00
2007 10 05 23 00 314  8.2 10.1  3.03 12.90  6.94 312 1016.0  13.5  13.4 999.0 99.0 99.00
2007 10 06 00 00 314  9.9 12.4  3.12 12.12  7.08 302 1016.0  13.4  13.4 999.0 99.0 99.00
2007 10 06 01 00 318  9.5 11.5  3.07 11.43  7.14 304 1016.4  13.3  13.4 999.0 99.0 99.00
2007 10 06 02 00 324  9.5 11.1  3.20 12.90  7.12 305 1016.9  13.2  13.4 999.0 99.0 99.00
2007 10 06 03 00 325 11.0 13.1  3.34 12.90  7.17 311 1017.1  13.1  13.3 999.0 99.0 99.00
2007 10 06 04 00 327 10.3 12.3 99.00 99.00 99.00 999 1017.5  12.9  13.3 999.0 99.0 99.00
2007 10 06 05 00 328  9.1 11.5  3.13 12.12  7.12 310 1018.0  12.9  13.3 999.0 99.0 99.00
2007 10 06 06 00 325  8.5 10.2  3.29 12.12  7.24 309 1018.1  12.8  13.3 999.0 99.0 99.00
2007 10 06 07 00 333  6.0  7.4  3.09 12.90  7.23 306 1018.7  12.8  13.3 999.0 99.0 99.00
2007 10 06 08 00 332  6.4  7.7  2.98 12.12  7.27 302 1018.8  12.7  13.3 999.0 99.0 99.00
2007 10 06 09 00 346  5.6  6.7 99.00 99.00 99.00 999 1019.0  12.7  13.3 999.0 99.0 99.00
2007 10 06 10 00 346  5.3  6.5  3.14 12.90  7.72 304 1019.4  12.6  13.3 999.0 99.0 99.00
2007 10 06 11 00 343  5.0  6.0  3.15 12.12  8.07 306 1019.6  12.5  13.3 999.0 99.0 99.00
2007 10 06 12 00   6  3.4  4.2  3.02 12.90  8.03 316 1020.0  12.2  13.3 999.0 99.0 99.00
2007 10 06 13 00   8  3.5  4.5  3.12 12.12  8.32 302 1020.6  12.0  13.2 999.0 99.0 99.00
2007 10 06 14 00  23  3.1  3.8  2.91 10.81  8.04 309 1021.2  11.8  13.2 999.0 99.0 99.00
2007 10 06 15 00  19  2.4  3.3  3.02 10.00  8.01 312 1021.6  11.9  13.2 999.0 99.0 99.00
2007 10 06 16 00  18  0.9  1.7  2.87 10.00  7.99 316 1022.0  12.3  13.2 999.0 99.0 99.00
2007 10 06 17 00 358  0.7  1.4  3.03 10.00  8.08 310 1022.4  12.5  13.2 999.0 99.0 99.00
2007 10 06 18 00 277  0.6  1.7  2.67  9.09  7.56 312 1022.6  12.7  13.3 999.0 99.0 99.00
2007 10 06 19 00 308  4.3  5.6  2.78 11.43  7.62 311 1022.8  13.0  13.5 999.0 99.0 99.00
2007 10 06 20 00 303  5.0  6.3  2.62 10.81  7.45 301 1022.5  13.3  13.5 999.0 99.0 99.00
2007 10 06 21 00 301  7.7  9.1  2.80  9.09  7.60 300 1021.7  13.4  13.5 999.0 99.0 99.00
2007 10 06 22 00 302  9.3 10.7  2.65 10.00  7.17 301 1021.0  13.4  13.5 999.0 99.0 99.00
2007 10 06 23 00 303  9.1 10.9  2.62 10.00  6.83 298 1021.0  13.4  13.5 999.0 99.0 99.00
2007 10 07 00 00 309  9.4 11.4  2.77 10.00  6.85 301 1020.7  13.4  13.5 999.0 99.0 99.00
2007 10 07 01 00 320  8.8 10.7  2.65 11.43  6.69 296 1020.6  13.4  13.5 999.0 99.0 99.00
2007 10 07 02 00 332 10.8 12.7  2.41  8.33  6.37 310 1020.3  13.0  13.5 999.0 99.0 99.00
2007 10 07 03 00 339  8.5 10.3  2.54 10.00  6.58 306 1020.4  13.0  13.5 999.0 99.0 99.00
2007 10 07 04 00 337  8.0 10.1  2.49 11.43  6.55 312 1020.7  13.1  13.4 999.0 99.0 99.00
2007 10 07 05 00 343  7.9  9.0  2.19 10.81  6.54 296 1020.8  13.0  13.4 999.0 99.0 99.00
2007 10 07 06 00 346  7.2  8.2 99.00 99.00 99.00 999 1020.7  12.9  13.4 999.0 99.0 99.00
2007 10 07 07 00 350  5.4  6.9  2.16 11.43  6.69 317 1020.8  13.0  13.4 999.0 99.0 99.00
2007 10 07 08 00 352  5.2  6.2  2.22 11.43  6.96 311 1020.6  12.9  13.3 999.0 99.0 99.00
2007 10 07 09 00   4  4.6  5.5  1.98 11.43  6.95 323 1020.2  12.6  13.2 999.0 99.0 99.00
2007 10 07 10 00   7  2.1  2.6  1.94 12.12  7.16 310 1020.5  12.6  13.2 999.0 99.0 99.00
2007 10 07 11 00   8  1.9  2.4  1.91 11.43  7.23 311 1019.8  12.5  13.2 999.0 99.0 99.00
2007 10 07 12 00 328  2.8  3.4  2.01  7.14  7.14 309 1019.9  12.6  13.2 999.0 99.0 99.00
2007 10 07 13 00 351  3.7  4.7  1.88 11.43  7.17 312 1020.1  12.7  13.1 999.0 99.0 99.00
2007 10 07 14 00  21  1.8  2.6  1.90  7.69  6.97 311 1020.0  12.9  13.1 999.0 99.0 99.00
2007 10 07 15 00 352  3.4  4.1  1.91 11.43  6.76 306 1020.2  13.0  13.1 999.0 99.0 99.00
2007 10 07 16 00 343  3.2  4.0  1.94  9.09  6.70 305 1020.5  13.0  13.1 999.0 99.0 99.00
2007 10 07 17 00 356  2.5  3.1  1.90  7.14  6.60 310 1020.6  13.1  13.1 999.0 99.0 99.00
2007 10 07 18 00   9  2.7  3.3  1.90 10.00  6.42 307 1020.8  13.0  13.1 999.0 99.0 99.00
2007 10 07 19 00 335  3.6  4.7  1.91 10.81  6.40 300 1020.5  13.2  13.3 999.0 99.0 99.00
2007 10 07 20 00 324  6.6  7.7  1.81 10.81  6.35 301 1020.1  13.2  13.3 999.0 99.0 99.00
2007 10 07 21 00 330  8.4 10.1  1.76 10.81  5.96 302 1019.3  13.2  13.3 999.0 99.0 99.00
2007 10 07 22 00 328  9.5 11.2  1.73 10.81  5.33 302 1018.6  13.0  13.2 999.0 99.0 99.00
2007 10 07 23 00 327  9.8 11.2  1.71 10.81  5.16 303 1018.0  12.7  13.2 999.0 99.0 99.00
2007 10 08 00 00 324  8.8 10.3  1.81 10.00  5.30 301 1017.5  12.9  13.3 999.0 99.0 99.00
2007 10 08 01 00 324  9.6 12.0 99.00 99.00 99.00 999 1016.9  13.1  13.3 999.0 99.0 99.00
2007 10 08 02 00 321 11.0 13.0  1.80  4.76  4.94 325 1016.8  12.3  13.3 999.0 99.0 99.00
2007 10 08 03 00 328  9.5 11.1  1.78  9.09  5.12 304 1017.0  12.7  13.3 999.0 99.0 99.00
2007 10 08 04 00 334 11.3 13.4  1.76 16.00  5.05 185 1016.7  12.4  13.3 999.0 99.0 99.00
2007 10 08 05 00 332 10.0 12.2 99.00 99.00 99.00 999 1016.8  12.2  13.2 999.0 99.0 99.00
2007 10 08 06 00 337  9.4 11.7  1.73 16.00  5.02 241 1016.8  12.0  13.3 999.0 99.0 99.00
2007 10 08 07 00 331  9.2 10.8 99.00 99.00 99.00 999 1016.4  12.0  13.3 999.0 99.0 99.00
2007 10 08 08 00 334  9.8 11.6  1.68 10.00  5.25 307 1015.7  12.1  13.2 999.0 99.0 99.00
2007 10 08 09 00 333  8.4 10.3  1.64 10.81  5.19 311 1015.5  12.5  13.2 999.0 99.0 99.00
2007 10 08 10 00 338  8.4 10.3  1.67 16.00  5.20 185 1015.1  12.2  13.2 999.0 99.0 99.00
2007 10 08 11 00 337  7.6  9.4  1.63 10.00  5.38 313 1014.5  12.3  13.2 999.0 99.0 99.00
2007 10 08 12 00 348  7.5  9.1 99.00 99.00 99.00 999 1014.2  12.1  13.2 999.0 99.0 99.00
2007 10 08 13 00 340  7.5  9.0  1.63 10.00  5.50 309 1014.4  11.8  13.2 999.0 99.0 99.00
2007 10 08 14 00 334  6.6  7.9  1.70  9.09  5.71 326 1014.3  11.7  13.2 999.0 99.0 99.00
2007 10 08 15 00 346  6.6  7.7  1.70 10.00  5.69 302 1014.2  11.6  13.1 999.0 99.0 99.00
2007 10 08 16 00 334  7.1  8.3  1.71  5.88  5.67 314 1013.8  11.2  13.1 999.0 99.0 99.00
2007 10 08 17 00 341  5.5  6.5  1.58 14.81  5.66 204 1013.6  11.1  13.1 999.0 99.0 99.00
2007 10 08 18 00 340  5.7  7.0  1.51 14.81  5.64 184 1013.6  11.4  13.1 999.0 99.0 99.00
2007 10 08 19 00 325  6.6  7.5  1.44  5.26  5.53 313 1012.9  11.2  13.1 999.0 99.0 99.00
2007 10 08 20 00 327  7.3  8.2 99.00 99.00 99.00 999 1012.3  11.2  13.1 999.0 99.0 99.00
2007 10 08 21 00 320  6.5  8.0  1.39 14.81  5.71 172 1011.6  11.3  13.1 999.0 99.0 99.00
2007 10 08 22 00 314  5.0  6.0  1.32 14.81  5.90 202 1011.3  11.5  13.2 999.0 99.0 99.00
2007 10 08 23 00 311  5.9  7.2  1.32 10.00  6.21 310 1011.4  11.7  13.3 999.0 99.0 99.00
2007 10 09 00 00 317  5.0  5.9  1.38 12.90  6.45 300 1011.4  11.7  13.2 999.0 99.0 99.00
2007 10 09 01 00 321  6.9  8.4  1.31 11.43  6.25 310 1011.0  12.1  13.2 999.0 99.0 99.00
2007 10 09 02 00 304  5.2  6.4  1.57 12.12  6.95 314 1010.9  12.5  13.2 999.0 99.0 99.00
2007 10 09 03 00 300  6.0  7.7  1.62 12.90  7.32 318 1011.3  12.1  13.3 999.0 99.0 99.00
2007 10 09 04 00 308  5.1  6.6  1.77 12.12  7.76 312 1012.0  12.0  13.2 999.0 99.0 99.00
2007 10 09 05 00 326  4.2  5.5  1.75 11.43  7.72 316 1012.2  11.8  13.2 999.0 99.0 99.00
2007 10 09 06 00 335  4.0  5.6  1.64 11.43  7.47 316 1012.4  12.0  13.2 999.0 99.0 99.00
2007 10 09 07 00 339  1.9  2.9  1.75 11.43  7.85 304 1012.2  12.3  13.2 999.0 99.0 99.00
2007 10 09 08 00  34  0.5  1.4  2.00 12.12  8.28 314 1012.1  12.0  13.2 999.0 99.0 99.00
2007 10 09 09 00 318  0.5  2.2  2.08 11.43  8.27 316 1012.3  11.8  13.2 999.0 99.0 99.00
2007 10 09 10 00 279  1.2  3.2  1.95 11.43  8.55 304 1012.2  11.6  13.2 999.0 99.0 99.00
2007 10 09 11 00 281  2.1  3.2  1.90 10.81  8.39 315 1012.2  11.4  13.2 999.0 99.0 99.00
2007 10 09 12 00 222  0.7  2.6  1.85 11.43  8.31 306 1012.2  11.9  13.1 999.0 99.0 99.00
2007 10 09 13 00 180  2.8  4.3  1.96 11.43  8.85 309 1012.2  12.1  13.1 999.0 99.0 99.00
2007 10 09 14 00 176  2.1  3.7  1.80 11.43  8.93 307 1012.8  12.4  13.1 999.0 99.0 99.00
2007 10 09 15 00 135  3.0  3.8  1.72 11.43  8.77 309 1013.0  12.6  13.1 999.0 99.0 99.00
2007 10 09 16 00 133  5.7  7.3  1.68 10.81  9.09 305 1013.3  12.6  13.1 999.0 99.0 99.00
2007 10 09 17 00 149  6.9  8.6  1.54 11.43  8.46 313 1014.1  12.1  13.1 999.0 99.0 99.00
2007 10 09 18 00 150  7.7  9.1  1.56 12.90  7.02 302 1014.1  12.7  13.2 999.0 99.0 99.00
2007 10 09 19 00 158  8.1  9.6  1.50 12.12  5.83 305 1014.1  13.1  13.2 999.0 99.0 99.00
2007 10 09 20 00 161  7.4  8.9  1.40 10.81  5.73 313 1014.2  13.4  13.2 999.0 99.0 99.00
2007 10 09 21 00 158  7.6  8.9  1.42 11.43  5.80 294 1013.8  13.6  13.2 999.0 99.0 99.00
2007 10 09 22 00 162  7.4  8.9  1.34 11.43  5.66 314 1013.5  13.9  13.2 999.0 99.0 99.00
2007 10 09 23 00 160  7.3  8.8  1.31 12.12  5.37 285 1013.4  13.9  13.2 999.0 99.0 99.00
2007 10 10 00 00 160  7.7  9.1  1.22 11.43  5.25 304 1012.8  14.0  13.1 999.0 99.0 99.00
2007 10 10 01 00 166  7.9  9.4  1.19 10.00  4.67 284 1012.6  14.0  13.1 999.0 99.0 99.00
2007 10 10 02 00 163  8.5 10.4  1.34 12.90  4.91 207 1012.1  14.0  13.1 999.0 99.0 99.00
2007 10 10 03 00 168  9.1 11.1  1.42 13.79  4.90 238 1012.0  14.2  13.0 999.0 99.0 99.00
2007 10 10 04 00 165 10.0 11.9  1.68 13.79  5.54 272 1011.7  14.3  13.0 999.0 99.0 99.00
2007 10 10 05 00 158 10.0 11.7 99.00 99.00 99.00 999 1011.2  14.5  12.9 999.0 99.0 99.00
2007 10 10 06 00 172  9.9 12.0 99.00 99.00 99.00 999 1011.7  14.5  12.9 999.0 99.0 99.00
2007 10 10 07 00 167 10.6 12.7  3.32 12.12  7.55 280 1011.7  13.9  12.9 999.0 99.0 99.00
2007 10 10 08 00 184  9.0 11.6  3.39 12.90  7.54 269 1012.6  13.6  12.9 999.0 99.0 99.00
2007 10 10 09 00 261  3.4  4.6  3.31 12.12  7.75 274 1014.0  13.0  12.8 999.0 99.0 99.00
2007 10 10 10 00 191  2.8  3.6  3.03 12.12  7.91 278 1014.9  13.0  12.8 999.0 99.0 99.00
2007 10 10 11 00 166  2.2  2.9  3.21 12.90  8.48 268 1014.6  12.9  12.7 999.0 99.0 99.00
2007 10 10 12 00 187  3.1  3.9  3.27 12.90  8.87 288 1015.2  13.0  12.7 999.0 99.0 99.00
2007 10 10 13 00 179  3.1  3.9  3.44 12.90  9.18 285 1015.9  12.9  13.0 999.0 99.0 99.00
2007 10 10 14 00 199  3.9  6.8  3.09 12.90  9.33 278 1016.8  12.8  13.4 999.0 99.0 99.00
2007 10 10 16 00 173  3.1  4.3  2.85 12.90  9.57 281 1018.5  13.7  13.4 999.0 99.0 99.00
2007 10 10 17 00 176  2.4  3.0  2.72 13.79  9.25 296 1019.3  13.9  13.5 999.0 99.0 99.00
2007 10 10 18 00 113  3.1  5.6  2.96 12.90  9.36 290 1019.6  13.6  13.6 999.0 99.0 99.00
2007 10 10 19 00 131  1.8  3.0  2.65 13.79  9.09 294 1019.6  13.8  13.9 999.0 99.0 99.00
2007 10 10 20 00 219  0.7  1.5  2.91 12.90  9.79 286 1019.3  14.2  14.1 999.0 99.0 99.00
2007 10 10 21 00 259  1.8  3.1  3.04 13.79  9.80 296 1018.7  14.4  14.7 999.0 99.0 99.00
2007 10 10 22 00 279  4.3  5.3  3.81 13.79 10.62 291 1018.5  14.7  14.4 999.0 99.0 99.00
2007 10 10 23 00 304  4.5  5.8  4.22 13.79 10.51 297 1018.3  14.6  14.0 999.0 99.0 99.00
2007 10 11 00 00 313  5.0  6.7  4.42 12.90 10.60 291 1018.1  14.5  13.4 999.0 99.0 99.00
2007 10 11 01 00 313  5.6  7.2  4.33 12.90 10.06 297 1017.8  14.2  13.6 999.0 99.0 99.00
2007 10 11 02 00 325  6.0  8.1  4.63 12.90 10.35 291 1017.8  13.9  13.2 999.0 99.0 99.00
2007 10 11 03 00 332  6.2  7.7  3.87 14.81  9.66 305 1017.8  13.8  13.1 999.0 99.0 99.00
2007 10 11 04 00 331  5.6  7.3  4.08 14.81  9.80 299 1017.9  13.7  13.2 999.0 99.0 99.00
2007 10 11 05 00 333  5.8  6.9  3.53 14.81  9.07 308 1017.9  13.5  13.1 999.0 99.0 99.00
2007 10 11 06 00 344  5.2  6.7  3.55 14.81  9.29 301 1017.9  13.5  13.1 999.0 99.0 99.00
2007 10 11 07 00 359  6.3  7.5  3.08 13.79  9.03 305 1016.9  13.3  13.1 999.0 99.0 99.00
2007 10 11 08 00  11  4.8  6.7  2.92 12.90  8.70 299 1017.1  13.4  13.1 999.0 99.0 99.00
2007 10 11 09 00 360  3.5  4.5  2.80 13.79  8.91 308 1016.7  13.1  13.2 999.0 99.0 99.00
2007 10 11 10 00 350  2.0  2.8  2.77 12.12  9.09 292 1016.6  13.2  13.2 999.0 99.0 99.00
2007 10 11 11 00 324  3.5  4.3  2.61 12.90  9.07 301 1016.3  13.5  13.0 999.0 99.0 99.00
2007 10 11 12 00 311  4.4  5.4  2.67 13.79  9.35 299 1016.3  13.2  13.0 999.0 99.0 99.00
2007 10 11 13 00 320  5.3  6.4  2.46 13.79  9.04 308 1016.0  13.1  13.2 999.0 99.0 99.00
2007 10 11 14 00 327  5.3  6.7  2.50 12.90  9.11 305 1016.1  13.2  13.3 999.0 99.0 99.00
2007 10 11 15 00 332  4.9  6.5  2.66 12.90  9.19 304 1015.9  13.3  13.3 999.0 99.0 99.00
2007 10 11 16 00 348  4.4  5.5  2.62 12.12  8.91 305 1015.8  13.3  13.2 999.0 99.0 99.00
2007 10 11 17 00  68  2.9  3.6  2.71 12.12  9.33 299 1015.5  13.0  13.2 999.0 99.0 99.00
2007 10 11 18 00 300  1.6  3.5  2.44 12.12  9.15 303 1015.6  12.8  13.3 999.0 99.0 99.00
2007 10 11 19 00 308  3.1  4.9  2.82 12.90  9.30 300 1015.2  13.2  13.4 999.0 99.0 99.00
2007 10 11 20 00 311  5.3  6.6  2.79 12.90  9.37 301 1015.0  13.5  13.5 999.0 99.0 99.00
2007 10 11 21 00 318  6.0  7.3  2.80 12.90  8.96 304 1014.1  13.6  13.5 999.0 99.0 99.00
2007 10 11 22 00 350  4.6  5.9  2.34 12.90  8.35 305 1012.8  13.7  13.4 999.0 99.0 99.00
2007 10 11 23 00 311  2.2  3.0  2.73 12.90  9.05 302 1012.2  13.6  13.5 999.0 99.0 99.00
2007 10 12 00 00 275  5.0  6.3  2.41 12.90  8.61 295 1011.8  13.7  13.4 999.0 99.0 99.00
2007 10 12 01 00 271  6.5  7.7  2.57 12.90  8.54 297 1011.6  13.7  13.4 999.0 99.0 99.00
2007 10 12 02 00 276  5.5  6.4  2.15 12.12  7.79 298 1011.7  13.8  13.3 999.0 99.0 99.00
2007 10 12 03 00 266  3.1  3.8  2.20 12.90  8.37 301 1011.8  13.9  13.4 999.0 99.0 99.00
2007 10 12 04 00  39  1.6  2.2  1.99 12.90  8.03 299 1011.7  13.7  13.9 999.0 99.0 99.00
2007 10 12 05 00 175  0.3  1.1  1.80 12.12  7.99 300 1011.6  13.7  14.1 999.0 99.0 99.00
2007 10 12 06 00 141  1.1  1.8  1.54 12.90  7.58 303 1011.0  13.9  14.2 999.0 99.0 99.00
2007 10 12 07 00 157  2.5  3.3  1.46 12.12  7.60 289 1011.0  13.5  14.2 999.0 99.0 99.00
2007 10 12 08 00 173  2.5  3.1  1.36 11.43  7.77 299 1010.8  13.7  14.2 999.0 99.0 99.00
2007 10 12 09 00 120  4.0  4.8  1.29 12.12  7.94 302 1010.8  13.6  14.0 999.0 99.0 99.00
2007 10 12 10 00 148  5.5  6.3  1.22 11.43  8.04 303 1010.3  13.6  14.0 999.0 99.0 99.00
2007 10 12 11 00 152  5.5  6.6  1.21 10.81  7.36 304 1009.5  13.6  14.0 999.0 99.0 99.00
2007 10 12 12 00 156  7.5  8.8  1.25 11.43  7.01 303 1009.0  13.7  13.9 999.0 99.0 99.00
2007 10 12 13 00 151  8.9 10.7  1.38 11.43  6.54 304 1008.6  13.5  13.9 999.0 99.0 99.00
2007 10 12 14 00 145  9.1 11.1  1.60 11.43  6.14 280 1008.4  13.4  13.9 999.0 99.0 99.00
2007 10 12 15 00 136  9.7 11.5  1.89 12.12  6.13 264 1008.1  13.1  13.8 999.0 99.0 99.00
2007 10 12 16 00 146  7.8 10.1  2.28 11.43  6.65 286 1008.4  13.3  13.8 999.0 99.0 99.00
2007 10 12 17 00 137  8.3  9.9  2.41 11.43  6.74 283 1008.6  12.6  13.8 999.0 99.0 99.00
2007 10 12 18 00 124  7.4  9.6  2.42 10.81  6.82 285 1008.5  12.8  13.8 999.0 99.0 99.00
2007 10 12 19 00 125  7.0 10.3  2.44 11.43  6.73 269 1008.0  12.9  13.7 999.0 99.0 99.00
2007 10 12 20 00 149  8.2 11.7  2.21 10.00  5.90 281 1007.4  13.5  13.7 999.0 99.0 99.00
2007 10 12 21 00 170 10.4 12.9 99.00 99.00 99.00 999 1006.8  13.7  13.7 999.0 99.0 99.00
2007 10 12 22 00 166  9.9 11.7  2.49 12.12  5.90 253 1006.4  13.7  13.9 999.0 99.0 99.00
2007 10 12 23 00 158  6.4  8.2  2.28 11.43  6.12 271 1006.8  13.9  14.1 999.0 99.0 99.00
2007 10 13 00 00 174  5.2  6.3 99.00 99.00 99.00 999 1006.8  14.1  14.3 999.0 99.0 99.00
2007 10 13 01 00 185  2.5  3.5  2.10 11.43  6.63 275 1007.4  14.3  14.5 999.0 99.0 99.00
2007 10 13 02 00 311  2.7  3.4  2.03 11.43  6.58 278 1007.9  15.1  14.8 999.0 99.0 99.00
2007 10 13 03 00 351  2.6  3.5  2.04 11.43  7.12 278 1008.1  14.9  14.6 999.0 99.0 99.00
2007 10 13 04 00  12  2.5  3.5  1.74 10.81  6.81 285 1008.7  14.4  14.7 999.0 99.0 99.00
2007 10 13 05 00  87  2.2  3.0  1.88 11.43  7.55 281 1009.4  14.3  14.7 999.0 99.0 99.00
2007 10 13 06 00 133  3.2  3.9  1.88 10.81  7.87 294 1009.7  14.3  14.9 999.0 99.0 99.00
2007 10 13 07 00 200  2.2  2.8  1.91 10.81  8.27 292 1010.4  14.5  14.9 999.0 99.0 99.00
2007 10 13 08 00 196  0.9  1.7  2.01 10.81  8.28 288 1010.4  14.3  14.9 999.0 99.0 99.00
2007 10 13 09 00 278  1.4  2.4  1.88 10.81  8.11 303 1011.1  14.2  14.9 999.0 99.0 99.00
2007 10 13 10 00 324  2.3  3.1  2.27 10.81  8.85 298 1011.4  14.3  14.9 999.0 99.0 99.00
2007 10 13 11 00   3  2.6  3.3  2.23 11.43  8.96 297 1011.3  14.2  14.8 999.0 99.0 99.00
2007 10 13 12 00   5  2.6  3.1  2.46 10.00  8.92 309 1011.5  14.3  14.8 999.0 99.0 99.00
2007 10 13 13 00  60  3.0  3.7  2.18 10.00  8.25 310 1011.9  13.9  14.7 999.0 99.0 99.00
2007 10 13 14 00 352  3.5  4.9  2.17 10.00  8.14 306 1012.2  14.0  14.6 999.0 99.0 99.00
2007 10 13 15 00 340  4.2  5.3  2.08 10.00  8.05 297 1012.6  13.7  14.6 999.0 99.0 99.00
2007 10 13 16 00 340  3.9  5.0  1.90 12.12  7.66 268 1013.3  14.0  14.6 999.0 99.0 99.00
2007 10 13 17 00   4  2.3  2.8  1.86  9.09  7.51 301 1013.8  14.1  14.6 999.0 99.0 99.00
2007 10 13 18 00 336  1.2  1.7  1.75  9.09  7.07 292 1014.1  14.3  14.7 999.0 99.0 99.00
2007 10 13 19 00 327  2.2  2.8  1.67 14.81  7.01 221 1014.1  14.5  14.8 999.0 99.0 99.00
2007 10 13 20 00 339  3.9  4.8  1.65 12.12  7.18 285 1013.8  14.5  14.9 999.0 99.0 99.00
2007 10 13 21 00 336  4.2  5.0  1.57 12.12  7.16 295 1013.5  14.8  14.9 999.0 99.0 99.00
2007 10 13 22 00 323  5.1  6.3  1.57 11.43  7.65 283 1013.3  15.0  14.9 999.0 99.0 99.00
2007 10 13 23 00 323  6.1  7.0  1.49 11.43  7.44 284 1013.3  14.9  14.8 999.0 99.0 99.00
2007 10 14 00 00 327  7.3  8.8  1.64 11.43  6.97 292 1013.2  14.5  14.7 999.0 99.0 99.00
2007 10 14 01 00 329  7.7  8.9  1.69 10.81  6.33 292 1013.1  14.3  14.6 999.0 99.0 99.00
2007 10 14 02 00 334  8.1  9.6  1.75 10.00  6.45 285 1013.2  14.0  14.5 999.0 99.0 99.00
2007 10 14 03 00 331  7.7  9.1  1.78 10.81  6.52 301 1013.5  14.0  14.4 999.0 99.0 99.00
2007 10 14 04 00 330  6.8  8.0  1.99 12.90  7.45 291 1013.8  14.0  14.6 999.0 99.0 99.00
2007 10 14 06 00 345  6.9  8.5  2.10 10.81  7.65 298 1014.0  13.5  14.6 999.0 99.0 99.00
2007 10 14 07 00 357  6.5  7.7  2.15 10.00  7.60 300 1013.8  13.3  14.6 999.0 99.0 99.00
2007 10 14 08 00 357  5.8  6.8  2.10 12.12  7.90 287 1013.7  12.7  14.6 999.0 99.0 99.00
2007 10 14 09 00 348  5.2  6.1  2.00 13.79  8.10 288 1013.7  13.1  14.5 999.0 99.0 99.00
2007 10 14 10 00 326  4.8  5.9  1.85 14.81  8.08 279 1013.9  13.2  14.5 999.0 99.0 99.00
2007 10 14 11 00 313  5.1  6.0  2.06 13.79  8.56 274 1013.9  12.9  14.5 999.0 99.0 99.00
2007 10 14 12 00 334  4.7  5.8  1.76 13.79  7.80 288 1014.1  12.7  14.5 999.0 99.0 99.00
2007 10 14 13 00   5  4.6  5.8  1.96 13.79  8.21 285 1013.9  12.3  14.5 999.0 99.0 99.00
2007 10 14 14 00 342  4.2  5.3  1.89 12.90  7.94 287 1014.3  12.1  14.4 999.0 99.0 99.00
2007 10 14 15 00 339  3.6  4.9  1.96 12.12  8.10 300 1014.8  12.1  14.4 999.0 99.0 99.00
2007 10 14 16 00 352  3.1  4.5  1.99 11.43  8.10 291 1015.2  12.2  14.4 999.0 99.0 99.00
2007 10 14 17 00 331  3.8  5.1  1.68 12.12  7.83 291 1015.4  12.3  14.5 999.0 99.0 99.00
2007 10 14 18 00 323  4.4  5.2  1.83 11.43  8.36 290 1015.6  12.4  14.5 999.0 99.0 99.00
2007 10 14 19 00 330  4.9  6.4  1.75 11.43  8.07 281 1015.3  12.6  14.5 999.0 99.0 99.00
2007 10 14 20 00 320  5.2  6.5  1.73 11.43  7.78 297 1015.1  12.9  14.5 999.0 99.0 99.00
2007 10 14 21 00 316  5.1  6.6  1.75 12.12  8.00 296 1014.5  12.9  14.3 999.0 99.0 99.00
